Timestamp,Level,Source,Message,Exception
2025-10-23T11:29:54.6859916,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.3, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:54.5900141,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.3, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:54.4940908,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.32, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:54.3973828,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.36, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:54.2861693,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.4, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:54.1901896,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.4, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:54.0938500,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.42, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:53.9980581,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.5, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:53.8863789,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.52, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:53.7904293,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.5, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:53.6944072,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.48, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:53.5982032,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.44, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:53.4866041,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.4, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:53.3906014,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.4, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:53.2946461,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.46, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:53.1984197,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.52, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:53.0960818,Information,Scalemon.SignalBus.SignalBus,Отправка команды на Arduino: Unstable (0x13),
2025-10-23T11:29:53.0864159,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.48, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:53.0003595,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=14.46, Текущее состояние=AwaitUnload",
2025-10-23T11:29:52.9908495,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.46, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T11:29:52.9031283,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=14.46, Текущее состояние=AwaitUnload",
2025-10-23T11:29:52.8468513,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.46, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T11:29:52.7422571,Information,Scalemon.SignalBus.SignalBus,Отправка команды на Arduino: Completed (0x14),
2025-10-23T11:29:52.7357978,Information,Scalemon.SignalBus.SignalBus,Отправка команды на Arduino: Unstable (0x13),
2025-10-23T11:29:52.7297727,Debug,Scalemon.FSM.PlateauZeroStateMachine,"→ AwaitUnload (plateau confirmed), peak≈14.46",
2025-10-23T11:29:52.7216992,Debug,Scalemon.FSM.PlateauZeroStateMachine,FSM: Переход из [Weighing] в [AwaitUnload],
2025-10-23T11:29:52.7118277,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=14.46, Текущее состояние=Weighing",
2025-10-23T11:29:52.7023952,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.46, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T11:29:52.5872414,Debug,Scalemon.FSM.PlateauZeroStateMachine,"→ Weighing (start), peak=14.46",
2025-10-23T11:29:52.5779334,Debug,Scalemon.FSM.PlateauZeroStateMachine,FSM: Переход из [IdleZero] в [Weighing],
2025-10-23T11:29:52.5687892,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=14.46, Текущее состояние=IdleZero",
2025-10-23T11:29:52.5582792,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.46, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T11:29:52.4470772,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.46, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:52.3510788,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.46, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:52.2548722,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.46, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:52.1582492,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.46, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:52.0469258,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.46, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:51.9512848,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.46, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:51.8548227,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.48, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:51.7591164,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.46, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:51.6473462,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.48, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:51.5511379,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.48, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:51.4551716,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.46, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:51.3592440,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.5, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:51.2475824,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.54, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:51.1515882,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.58, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:51.0553528,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.56, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:50.9590122,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.28, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:50.8477044,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=13.64, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:50.7517249,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=13.3, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:50.6557688,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=10.12, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:50.5595771,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=5.92, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:50.4478641,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=5.92, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:50.3128173,Information,Scalemon.SignalBus.SignalBus,Отправка команды на Arduino: Unstable (0x13),
2025-10-23T11:29:50.3033935,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=1.54, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:47.4666363,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=0, Текущее состояние=IdleZero",
2025-10-23T11:29:47.4572268,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=0, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T11:29:47.3486870,Information,Scalemon.SignalBus.SignalBus,Отправка команды на Arduino: Idle (0x12),
2025-10-23T11:29:47.3423782,Information,Scalemon.SignalBus.SignalBus,Отправка команды на Arduino: Unstable (0x13),
2025-10-23T11:29:47.3344942,Information,Scalemon.FSM.PlateauZeroStateMachine,→ IdleZero,
2025-10-23T11:29:47.3250601,Debug,Scalemon.FSM.PlateauZeroStateMachine,FSM: Переход из [WaitZeroAfterTare] в [IdleZero],
2025-10-23T11:29:47.3158524,Information,Scalemon.FSM.PlateauZeroStateMachine,Автоноль подтверждён стабильным нулём,
2025-10-23T11:29:47.3061123,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=0, Текущее состояние=WaitZeroAfterTare",
2025-10-23T11:29:47.2972868,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=0, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T11:29:47.2098505,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=0, Текущее состояние=WaitZeroAfterTare",
2025-10-23T11:29:47.2013468,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=0, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T11:29:47.0667402,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=-0.02, Текущее состояние=WaitZeroAfterTare",
2025-10-23T11:29:47.0573914,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=-0.02, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T11:29:46.9477757,Debug,Scalemon.FSM.PlateauZeroStateMachine,→ WaitZeroAfterTare (timeout at 2025-10-23T06:29:50.9392565Z),
2025-10-23T11:29:46.9392944,Debug,Scalemon.FSM.PlateauZeroStateMachine,FSM: Переход из [TarePending] в [WaitZeroAfterTare],
2025-10-23T11:29:46.9297326,Information,Scalemon.SerialLink.ScaleProcessor,Команда >0< выполнена успешно,
2025-10-23T11:29:46.8541417,Debug,Scalemon.FSM.PlateauZeroStateMachine,→ TarePending,
2025-10-23T11:29:46.8484844,Debug,Scalemon.FSM.PlateauZeroStateMachine,FSM: Переход из [PostUnload] в [TarePending],
2025-10-23T11:29:46.8428685,Information,Scalemon.SqlDataAccess.SqlDataAccess,Записано взвешивание: 15.58,
2025-10-23T11:29:46.8348089,Information,Scalemon.FSM.PlateauZeroStateMachine,"Запись взвешивания: net=15.58kg (peak=15.58, tail=0, flags=NegativeTared)",
2025-10-23T11:29:46.8288800,Debug,Scalemon.FSM.PlateauZeroStateMachine,→ PostUnload,
2025-10-23T11:29:46.8199451,Debug,Scalemon.FSM.PlateauZeroStateMachine,FSM: Переход из [AwaitUnload] в [PostUnload],
2025-10-23T11:29:46.8108528,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=-0.02, Текущее состояние=AwaitUnload",
2025-10-23T11:29:46.8016083,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=-0.02, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T11:29:46.6681227,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=-0.02, Текущее состояние=AwaitUnload",
2025-10-23T11:29:46.6575702,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=-0.02, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T11:29:46.5613555,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=0, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:46.4651264,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=0.04, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:46.3536842,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=0.28, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:46.2577079,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=4.8, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:46.1615182,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=7.8, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:46.0652809,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=7.8, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:45.9538671,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=9.6, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:45.8576611,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=11.06, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:45.7617227,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=12.36, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:45.6655181,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=13.6, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:45.5541359,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.46, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:45.4581543,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=15.04, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:45.3619381,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=15.84, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:45.2654566,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=16, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:45.1542071,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=15.92, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:45.0193628,Information,Scalemon.SignalBus.SignalBus,Отправка команды на Arduino: Unstable (0x13),
2025-10-23T11:29:45.0098180,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=15.7, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:44.8741668,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=15.58, Текущее состояние=AwaitUnload",
2025-10-23T11:29:44.8661337,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=15.58, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T11:29:44.7617344,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=15.58, Текущее состояние=AwaitUnload",
2025-10-23T11:29:44.7536581,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=15.58, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T11:29:44.6197234,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=15.58, Текущее состояние=AwaitUnload",
2025-10-23T11:29:44.6100711,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=15.58, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T11:29:44.4757070,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=15.58, Текущее состояние=AwaitUnload",
2025-10-23T11:29:44.4664644,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=15.58, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T11:29:44.3641194,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=15.58, Текущее состояние=AwaitUnload",
2025-10-23T11:29:44.3546096,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=15.58, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T11:29:44.2199504,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=15.58, Текущее состояние=AwaitUnload",
2025-10-23T11:29:44.2101660,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=15.58, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T11:29:44.0760643,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=15.58, Текущее состояние=AwaitUnload",
2025-10-23T11:29:44.0664546,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=15.58, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T11:29:43.9648128,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=15.58, Текущее состояние=AwaitUnload",
2025-10-23T11:29:43.9548490,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=15.58, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T11:29:43.8198666,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=15.58, Текущее состояние=AwaitUnload",
2025-10-23T11:29:43.8103250,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=15.58, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T11:29:43.6770244,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=15.58, Текущее состояние=AwaitUnload",
2025-10-23T11:29:43.6666655,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=15.58, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T11:29:43.5640952,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=15.58, Текущее состояние=AwaitUnload",
2025-10-23T11:29:43.5549520,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=15.58, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T11:29:43.4199582,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=15.58, Текущее состояние=AwaitUnload",
2025-10-23T11:29:43.4105024,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=15.58, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T11:29:43.2759626,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=15.58, Текущее состояние=AwaitUnload",
2025-10-23T11:29:43.2668524,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=15.58, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T11:29:43.1473224,Information,Scalemon.SignalBus.SignalBus,Отправка команды на Arduino: Completed (0x14),
2025-10-23T11:29:43.1404151,Information,Scalemon.SignalBus.SignalBus,Отправка команды на Arduino: Unstable (0x13),
2025-10-23T11:29:43.1336968,Debug,Scalemon.FSM.PlateauZeroStateMachine,"→ AwaitUnload (plateau confirmed), peak≈15.58",
2025-10-23T11:29:43.1250990,Debug,Scalemon.FSM.PlateauZeroStateMachine,FSM: Переход из [Weighing] в [AwaitUnload],
2025-10-23T11:29:43.1156882,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=15.58, Текущее состояние=Weighing",
2025-10-23T11:29:43.1068774,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=15.58, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T11:29:42.9900549,Debug,Scalemon.FSM.PlateauZeroStateMachine,"→ Weighing (start), peak=15.58",
2025-10-23T11:29:42.9812898,Debug,Scalemon.FSM.PlateauZeroStateMachine,FSM: Переход из [IdleZero] в [Weighing],
2025-10-23T11:29:42.9729779,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=15.58, Текущее состояние=IdleZero",
2025-10-23T11:29:42.9632262,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=15.58, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T11:29:42.8032946,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=15.58, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:42.7065771,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=15.58, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:42.6108265,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=15.6, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:42.4993963,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=15.6, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:42.4034109,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=15.6, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:42.3070031,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=15.72, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:42.2108437,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=15.66, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:42.0986283,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=15.5, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:42.0025818,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=15.5, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:41.9076614,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=15.1, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:41.8128249,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.78, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:41.6988642,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=13.1, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:41.5712605,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=1.3, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:41.4598545,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=0.28, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:41.3638763,Information,Scalemon.SignalBus.SignalBus,Отправка команды на Arduino: Unstable (0x13),
2025-10-23T11:29:37.6693143,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=0, Текущее состояние=IdleZero",
2025-10-23T11:29:37.5698873,Information,Scalemon.SignalBus.SignalBus,Отправка команды на Arduino: Idle (0x12),
2025-10-23T11:29:37.5635049,Information,Scalemon.SignalBus.SignalBus,Отправка команды на Arduino: Unstable (0x13),
2025-10-23T11:29:37.5574698,Information,Scalemon.FSM.PlateauZeroStateMachine,→ IdleZero,
2025-10-23T11:29:37.5512489,Debug,Scalemon.FSM.PlateauZeroStateMachine,FSM: Переход из [PostUnload] в [IdleZero],
2025-10-23T11:29:37.5455782,Information,Scalemon.SqlDataAccess.SqlDataAccess,Записано взвешивание: 15.46,
2025-10-23T11:29:37.5356745,Information,Scalemon.FSM.PlateauZeroStateMachine,"Запись взвешивания: net=15.46kg (peak=15.46, tail=0, flags=None)",
2025-10-23T11:29:37.5272274,Debug,Scalemon.FSM.PlateauZeroStateMachine,→ PostUnload,
2025-10-23T11:29:37.5186485,Debug,Scalemon.FSM.PlateauZeroStateMachine,FSM: Переход из [AwaitUnload] в [PostUnload],
2025-10-23T11:29:37.5096187,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=0, Текущее состояние=AwaitUnload",
2025-10-23T11:29:37.4225751,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=0, Текущее состояние=AwaitUnload",
2025-10-23T11:29:37.4133239,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=0, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T11:29:37.3171319,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=0, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:37.2056257,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=0, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:37.1097381,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=0.16, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:37.0135027,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=2.8, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:36.9172967,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=5.8, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:36.8058839,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=8.7, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:36.7099447,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=8.7, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:36.6136951,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=8.7, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:36.5170324,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=11.32, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:36.4060479,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=13.5, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:36.3100589,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=15.3, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:36.2138301,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=15.94, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:36.1176357,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=15.88, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:36.0062138,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=15.6, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:35.8777686,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=15.5, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T11:29:35.7274591,Information,Scalemon.SignalBus.SignalBus,Отправка команды на Arduino: Unstable (0x13),
2025-10-23T11:29:35.7179456,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=15.5, Стабилен=False, Подключено=True, Авария=False",
